"forecast_date","location","target","target_end_date","type","quantile","value"
2021-08-23,"35","2 day ahead inc hosp",2021-08-25,"quantile","0.99",274.432938991014
2021-08-23,"35","3 day ahead inc hosp",2021-08-26,"quantile","0.99",332.3827229402
2021-08-23,"35","4 day ahead inc hosp",2021-08-27,"quantile","0.99",381.698696214041
2021-08-23,"35","5 day ahead inc hosp",2021-08-28,"quantile","0.99",424.677498403493
2021-08-23,"35","6 day ahead inc hosp",2021-08-29,"quantile","0.99",462.596421030505
2021-08-23,"35","7 day ahead inc hosp",2021-08-30,"quantile","0.99",496.290814742347
2021-08-23,"35","8 day ahead inc hosp",2021-08-31,"quantile","0.99",526.372478513423
2021-08-23,"35","9 day ahead inc hosp",2021-09-01,"quantile","0.99",553.331623046228
2021-08-23,"35","10 day ahead inc hosp",2021-09-02,"quantile","0.99",577.592192715859
2021-08-23,"35","11 day ahead inc hosp",2021-09-03,"quantile","0.99",599.545615336408
2021-08-23,"35","12 day ahead inc hosp",2021-09-04,"quantile","0.99",619.573096231229
2021-08-23,"35","13 day ahead inc hosp",2021-09-05,"quantile","0.99",638.060361933073
2021-08-23,"35","14 day ahead inc hosp",2021-09-06,"quantile","0.99",655.405493161774
2021-08-23,"35","15 day ahead inc hosp",2021-09-07,"quantile","0.99",672.018454390047
2021-08-23,"35","16 day ahead inc hosp",2021-09-08,"quantile","0.99",688.310017916313
2021-08-23,"35","17 day ahead inc hosp",2021-09-09,"quantile","0.99",704.668761074155
2021-08-23,"35","18 day ahead inc hosp",2021-09-10,"quantile","0.99",721.42846425309
2021-08-23,"35","19 day ahead inc hosp",2021-09-11,"quantile","0.99",738.833737733609
2021-08-23,"35","20 day ahead inc hosp",2021-09-12,"quantile","0.99",757.015526202795
2021-08-23,"35","21 day ahead inc hosp",2021-09-13,"quantile","0.99",775.986059490198
2021-08-23,"35","22 day ahead inc hosp",2021-09-14,"quantile","0.99",795.654700751557
2021-08-23,"35","23 day ahead inc hosp",2021-09-15,"quantile","0.99",815.85744309585
2021-08-23,"35","24 day ahead inc hosp",2021-09-16,"quantile","0.99",836.389352660775
2021-08-23,"35","25 day ahead inc hosp",2021-09-17,"quantile","0.99",857.031742034038
2021-08-23,"35","26 day ahead inc hosp",2021-09-18,"quantile","0.99",877.570712743669
2021-08-23,"35","27 day ahead inc hosp",2021-09-19,"quantile","0.99",897.807513534046
2021-08-23,"35","28 day ahead inc hosp",2021-09-20,"quantile","0.99",917.562856022845
2021-08-23,"32","0 day ahead inc hosp",2021-08-23,"quantile","0.99",147.933376904107
2021-08-23,"32","1 day ahead inc hosp",2021-08-24,"quantile","0.99",258.098753103533
2021-08-23,"32","2 day ahead inc hosp",2021-08-25,"quantile","0.99",304.943415375043
2021-08-23,"32","3 day ahead inc hosp",2021-08-26,"quantile","0.99",338.574012016531
2021-08-23,"32","4 day ahead inc hosp",2021-08-27,"quantile","0.99",364.506667629047
2021-08-23,"32","5 day ahead inc hosp",2021-08-28,"quantile","0.99",385.037961057559
2021-08-23,"32","6 day ahead inc hosp",2021-08-29,"quantile","0.99",401.445125509094
2021-08-23,"32","7 day ahead inc hosp",2021-08-30,"quantile","0.99",414.563455746934
2021-08-23,"32","8 day ahead inc hosp",2021-08-31,"quantile","0.99",425.004697292264
2021-08-23,"32","9 day ahead inc hosp",2021-09-01,"quantile","0.99",433.259009825007
2021-08-23,"32","10 day ahead inc hosp",2021-09-02,"quantile","0.99",439.7502891282
2021-08-23,"32","11 day ahead inc hosp",2021-09-03,"quantile","0.99",444.869916854252
2021-08-23,"32","12 day ahead inc hosp",2021-09-04,"quantile","0.99",448.999054595099
2021-08-23,"32","13 day ahead inc hosp",2021-09-05,"quantile","0.99",452.523387582229
2021-08-23,"32","14 day ahead inc hosp",2021-09-06,"quantile","0.99",455.840957664243
2021-08-23,"32","15 day ahead inc hosp",2021-09-07,"quantile","0.99",459.361692872571
2021-08-23,"32","16 day ahead inc hosp",2021-09-08,"quantile","0.99",463.496331494197
2021-08-23,"32","17 day ahead inc hosp",2021-09-09,"quantile","0.99",468.633419281017
2021-08-23,"32","18 day ahead inc hosp",2021-09-10,"quantile","0.99",475.106707470545
2021-08-23,"32","19 day ahead inc hosp",2021-09-11,"quantile","0.99",483.160779620864
2021-08-23,"32","20 day ahead inc hosp",2021-09-12,"quantile","0.99",492.926556126182
2021-08-23,"32","21 day ahead inc hosp",2021-09-13,"quantile","0.99",504.416244952642
2021-08-23,"32","22 day ahead inc hosp",2021-09-14,"quantile","0.99",517.539189821982
2021-08-23,"32","23 day ahead inc hosp",2021-09-15,"quantile","0.99",532.131366838543
2021-08-23,"32","24 day ahead inc hosp",2021-09-16,"quantile","0.99",547.987827564697
2021-08-23,"32","25 day ahead inc hosp",2021-09-17,"quantile","0.99",564.889872442118
2021-08-23,"32","26 day ahead inc hosp",2021-09-18,"quantile","0.99",582.623593282029
2021-08-23,"32","27 day ahead inc hosp",2021-09-19,"quantile","0.99",600.990231541239
2021-08-23,"32","28 day ahead inc hosp",2021-09-20,"quantile","0.99",619.810493979046
2021-08-23,"36","0 day ahead inc hosp",2021-08-23,"quantile","0.99",338.862315689544
2021-08-23,"36","1 day ahead inc hosp",2021-08-24,"quantile","0.99",422.498157858917
2021-08-23,"36","2 day ahead inc hosp",2021-08-25,"quantile","0.99",443.761378569192
2021-08-23,"36","3 day ahead inc hosp",2021-08-26,"quantile","0.99",452.758559661907
2021-08-23,"36","4 day ahead inc hosp",2021-08-27,"quantile","0.99",455.005761744575
2021-08-23,"36","5 day ahead inc hosp",2021-08-28,"quantile","0.99",452.799502131262
2021-08-23,"36","6 day ahead inc hosp",2021-08-29,"quantile","0.99",447.416954960594
2021-08-23,"36","7 day ahead inc hosp",2021-08-30,"quantile","0.99",439.693358389778
2021-08-23,"36","8 day ahead inc hosp",2021-08-31,"quantile","0.99",430.240403796119
2021-08-23,"36","9 day ahead inc hosp",2021-09-01,"quantile","0.99",419.548199177707
2021-08-23,"36","10 day ahead inc hosp",2021-09-02,"quantile","0.99",408.04059109766
2021-08-23,"36","11 day ahead inc hosp",2021-09-03,"quantile","0.99",396.108914450244
2021-08-23,"36","12 day ahead inc hosp",2021-09-04,"quantile","0.99",384.134286530931
2021-08-23,"36","13 day ahead inc hosp",2021-09-05,"quantile","0.99",372.502350736286
2021-08-23,"36","14 day ahead inc hosp",2021-09-06,"quantile","0.99",361.611109541421
2021-08-23,"36","15 day ahead inc hosp",2021-09-07,"quantile","0.99",351.870454065626
2021-08-23,"36","16 day ahead inc hosp",2021-09-08,"quantile","0.99",343.691088144987
2021-08-23,"36","17 day ahead inc hosp",2021-09-09,"quantile","0.99",337.461525541644
2021-08-23,"36","18 day ahead inc hosp",2021-09-10,"quantile","0.99",333.515487964442
2021-08-23,"36","19 day ahead inc hosp",2021-09-11,"quantile","0.99",332.097531903767
2021-08-23,"36","20 day ahead inc hosp",2021-09-12,"quantile","0.99",333.338553147062
2021-08-23,"36","21 day ahead inc hosp",2021-09-13,"quantile","0.99",337.250737514577
2021-08-23,"36","22 day ahead inc hosp",2021-09-14,"quantile","0.99",343.743409042921
2021-08-23,"36","23 day ahead inc hosp",2021-09-15,"quantile","0.99",352.652526612108
2021-08-23,"36","24 day ahead inc hosp",2021-09-16,"quantile","0.99",363.773127020845
2021-08-23,"36","25 day ahead inc hosp",2021-09-17,"quantile","0.99",376.88649840783
2021-08-23,"36","26 day ahead inc hosp",2021-09-18,"quantile","0.99",391.778722741934
2021-08-23,"36","27 day ahead inc hosp",2021-09-19,"quantile","0.99",408.251034098227
2021-08-23,"36","28 day ahead inc hosp",2021-09-20,"quantile","0.99",426.12413431486
2021-08-23,"39","0 day ahead inc hosp",2021-08-23,"quantile","0.99",363.894452092502
2021-08-23,"39","1 day ahead inc hosp",2021-08-24,"quantile","0.99",448.485400341049
2021-08-23,"39","2 day ahead inc hosp",2021-08-25,"quantile","0.99",470.669594270108
2021-08-23,"39","3 day ahead inc hosp",2021-08-26,"quantile","0.99",480.553618113784
2021-08-23,"39","4 day ahead inc hosp",2021-08-27,"quantile","0.99",483.653534783449
2021-08-23,"39","5 day ahead inc hosp",2021-08-28,"quantile","0.99",482.265863808393
2021-08-23,"39","6 day ahead inc hosp",2021-08-29,"quantile","0.99",477.667781453795
2021-08-23,"39","7 day ahead inc hosp",2021-08-30,"quantile","0.99",470.69452791477
2021-08-23,"39","8 day ahead inc hosp",2021-08-31,"quantile","0.99",461.957796517893
2021-08-23,"39","9 day ahead inc hosp",2021-09-01,"quantile","0.99",451.947697121883
2021-08-23,"39","10 day ahead inc hosp",2021-09-02,"quantile","0.99",441.088078061853
2021-08-23,"39","11 day ahead inc hosp",2021-09-03,"quantile","0.99",429.770275915441
2021-08-23,"39","12 day ahead inc hosp",2021-09-04,"quantile","0.99",418.375409572858
2021-08-23,"39","13 day ahead inc hosp",2021-09-05,"quantile","0.99",407.289123936797
2021-08-23,"39","14 day ahead inc hosp",2021-09-06,"quantile","0.99",396.909422899877
2021-08-23,"39","15 day ahead inc hosp",2021-09-07,"quantile","0.99",387.646198910294
2021-08-23,"39","16 day ahead inc hosp",2021-09-08,"quantile","0.99",379.910157044408
2021-08-23,"39","17 day ahead inc hosp",2021-09-09,"quantile","0.99",374.089812216056
2021-08-23,"39","18 day ahead inc hosp",2021-09-10,"quantile","0.99",370.518887197149
2021-08-23,"39","19 day ahead inc hosp",2021-09-11,"quantile","0.99",369.441939452559
2021-08-23,"39","20 day ahead inc hosp",2021-09-12,"quantile","0.99",370.989865655618
2021-08-23,"39","21 day ahead inc hosp",2021-09-13,"quantile","0.99",375.174852423857
2021-08-23,"39","22 day ahead inc hosp",2021-09-14,"quantile","0.99",381.906224502587
2021-08-23,"39","23 day ahead inc hosp",2021-09-15,"quantile","0.99",391.019941391917
2021-08-23,"39","24 day ahead inc hosp",2021-09-16,"quantile","0.99",402.311040422084
2021-08-23,"39","25 day ahead inc hosp",2021-09-17,"quantile","0.99",415.560810174694
2021-08-23,"39","26 day ahead inc hosp",2021-09-18,"quantile","0.99",430.555332972976
2021-08-23,"39","27 day ahead inc hosp",2021-09-19,"quantile","0.99",447.095843157745
2021-08-23,"39","28 day ahead inc hosp",2021-09-20,"quantile","0.99",465.003042744324
2021-08-23,"40","0 day ahead inc hosp",2021-08-23,"quantile","0.99",288.934624032175
2021-08-23,"40","1 day ahead inc hosp",2021-08-24,"quantile","0.99",373.634025206443
2021-08-23,"40","2 day ahead inc hosp",2021-08-25,"quantile","0.99",395.922796252463
2021-08-23,"40","3 day ahead inc hosp",2021-08-26,"quantile","0.99",405.907521675942
2021-08-23,"40","4 day ahead inc hosp",2021-08-27,"quantile","0.99",409.104264649869
2021-08-23,"40","5 day ahead inc hosp",2021-08-28,"quantile","0.99",407.809544955066
2021-08-23,"40","6 day ahead inc hosp",2021-08-29,"quantile","0.99",403.300539098183
2021-08-23,"40","7 day ahead inc hosp",2021-08-30,"quantile","0.99",396.412487505745
2021-08-23,"40","8 day ahead inc hosp",2021-08-31,"quantile","0.99",387.757083725668
2021-08-23,"40","9 day ahead inc hosp",2021-09-01,"quantile","0.99",377.824437827943
2021-08-23,"40","10 day ahead inc hosp",2021-09-02,"quantile","0.99",367.038398348894
2021-08-23,"40","11 day ahead inc hosp",2021-09-03,"quantile","0.99",355.79030205731
2021-08-23,"40","12 day ahead inc hosp",2021-09-04,"quantile","0.99",344.461268024483
2021-08-23,"40","13 day ahead inc hosp",2021-09-05,"quantile","0.99",333.436941324134
2021-08-23,"40","14 day ahead inc hosp",2021-09-06,"quantile","0.99",323.115326009833
2021-08-23,"40","15 day ahead inc hosp",2021-09-07,"quantile","0.99",313.906314680677
2021-08-23,"40","16 day ahead inc hosp",2021-09-08,"quantile","0.99",306.220612553867
2021-08-23,"40","17 day ahead inc hosp",2021-09-09,"quantile","0.99",300.446734673997
2021-08-23,"40","18 day ahead inc hosp",2021-09-10,"quantile","0.99",296.918403933709
2021-08-23,"40","19 day ahead inc hosp",2021-09-11,"quantile","0.99",295.880177908527
2021-08-23,"40","20 day ahead inc hosp",2021-09-12,"quantile","0.99",297.462953372359
2021-08-23,"40","21 day ahead inc hosp",2021-09-13,"quantile","0.99",301.678917033286
2021-08-23,"40","22 day ahead inc hosp",2021-09-14,"quantile","0.99",308.437393717094
2021-08-23,"40","23 day ahead inc hosp",2021-09-15,"quantile","0.99",317.574342994288
2021-08-23,"40","24 day ahead inc hosp",2021-09-16,"quantile","0.99",328.884802255469
2021-08-23,"40","25 day ahead inc hosp",2021-09-17,"quantile","0.99",342.150060132537
2021-08-23,"40","26 day ahead inc hosp",2021-09-18,"quantile","0.99",357.156198988957
2021-08-23,"40","27 day ahead inc hosp",2021-09-19,"quantile","0.99",373.704453195717
2021-08-23,"40","28 day ahead inc hosp",2021-09-20,"quantile","0.99",391.615524788266
2021-08-23,"41","0 day ahead inc hosp",2021-08-23,"quantile","0.99",137.954043367183
2021-08-23,"41","1 day ahead inc hosp",2021-08-24,"quantile","0.99",262.928532109801
2021-08-23,"41","2 day ahead inc hosp",2021-08-25,"quantile","0.99",324.053070034884
2021-08-23,"41","3 day ahead inc hosp",2021-08-26,"quantile","0.99",371.43434253712
2021-08-23,"41","4 day ahead inc hosp",2021-08-27,"quantile","0.99",410.588509939544
2021-08-23,"41","5 day ahead inc hosp",2021-08-28,"quantile","0.99",443.812185434425
2021-08-23,"41","6 day ahead inc hosp",2021-08-29,"quantile","0.99",472.382635201507
2021-08-23,"41","7 day ahead inc hosp",2021-08-30,"quantile","0.99",497.13518560227
2021-08-23,"41","8 day ahead inc hosp",2021-08-31,"quantile","0.99",518.681612381686
2021-08-23,"41","9 day ahead inc hosp",2021-09-01,"quantile","0.99",537.512104069116
2021-08-23,"41","10 day ahead inc hosp",2021-09-02,"quantile","0.99",554.050583922758
2021-08-23,"41","11 day ahead inc hosp",2021-09-03,"quantile","0.99",568.688459695989
2021-08-23,"41","12 day ahead inc hosp",2021-09-04,"quantile","0.99",581.806917707586
2021-08-23,"41","13 day ahead inc hosp",2021-09-05,"quantile","0.99",593.791666541796
2021-08-23,"41","14 day ahead inc hosp",2021-09-06,"quantile","0.99",605.04077002599
2021-08-23,"41","15 day ahead inc hosp",2021-09-07,"quantile","0.99",615.964176796411
2021-08-23,"41","16 day ahead inc hosp",2021-09-08,"quantile","0.99",626.972644370956
2021-08-23,"41","17 day ahead inc hosp",2021-09-09,"quantile","0.99",638.4547363586
2021-08-23,"41","18 day ahead inc hosp",2021-09-10,"quantile","0.99",650.744220480127
2021-08-23,"41","19 day ahead inc hosp",2021-09-11,"quantile","0.99",664.085695403127
2021-08-23,"41","20 day ahead inc hosp",2021-09-12,"quantile","0.99",678.610095257615
2021-08-23,"41","21 day ahead inc hosp",2021-09-13,"quantile","0.99",694.329640371852
2021-08-23,"41","22 day ahead inc hosp",2021-09-14,"quantile","0.99",711.153685456046
2021-08-23,"41","23 day ahead inc hosp",2021-09-15,"quantile","0.99",728.918216229373
2021-08-23,"41","24 day ahead inc hosp",2021-09-16,"quantile","0.99",747.418292495474
2021-08-23,"41","25 day ahead inc hosp",2021-09-17,"quantile","0.99",766.435221563683
2021-08-23,"41","26 day ahead inc hosp",2021-09-18,"quantile","0.99",785.75510073935
2021-08-23,"41","27 day ahead inc hosp",2021-09-19,"quantile","0.99",805.17917559986
2021-08-23,"41","28 day ahead inc hosp",2021-09-20,"quantile","0.99",824.528155651554
2021-08-23,"42","0 day ahead inc hosp",2021-08-23,"quantile","0.99",226.917184370822
2021-08-23,"42","1 day ahead inc hosp",2021-08-24,"quantile","0.99",334.564848097642
2021-08-23,"42","2 day ahead inc hosp",2021-08-25,"quantile","0.99",378.981774005085
2021-08-23,"42","3 day ahead inc hosp",2021-08-26,"quantile","0.99",410.274604084209
2021-08-23,"42","4 day ahead inc hosp",2021-08-27,"quantile","0.99",433.959456862932
2021-08-23,"42","5 day ahead inc hosp",2021-08-28,"quantile","0.99",452.3329053468
2021-08-23,"42","6 day ahead inc hosp",2021-08-29,"quantile","0.99",466.672177137121
2021-08-23,"42","7 day ahead inc hosp",2021-08-30,"quantile","0.99",477.812561625126
2021-08-23,"42","8 day ahead inc hosp",2021-08-31,"quantile","0.99",486.365799193629
2021-08-23,"42","9 day ahead inc hosp",2021-09-01,"quantile","0.99",492.822044617829
2021-08-23,"42","10 day ahead inc hosp",2021-09-02,"quantile","0.99",497.605189009685
2021-08-23,"42","11 day ahead inc hosp",2021-09-03,"quantile","0.99",501.106609584152
2021-08-23,"42","12 day ahead inc hosp",2021-09-04,"quantile","0.99",503.707463729333
2021-08-23,"42","13 day ahead inc hosp",2021-09-05,"quantile","0.99",505.793432706479
2021-08-23,"42","14 day ahead inc hosp",2021-09-06,"quantile","0.99",507.762554627571
2021-08-23,"42","15 day ahead inc hosp",2021-09-07,"quantile","0.99",510.024754020983
2021-08-23,"42","16 day ahead inc hosp",2021-09-08,"quantile","0.99",512.990765904239
2021-08-23,"42","17 day ahead inc hosp",2021-09-09,"quantile","0.99",517.04913299333
2021-08-23,"42","18 day ahead inc hosp",2021-09-10,"quantile","0.99",522.533603723437
2021-08-23,"42","19 day ahead inc hosp",2021-09-11,"quantile","0.99",529.68875908385
2021-08-23,"42","20 day ahead inc hosp",2021-09-12,"quantile","0.99",538.645517133551
2021-08-23,"42","21 day ahead inc hosp",2021-09-13,"quantile","0.99",549.416083736975
2021-08-23,"42","22 day ahead inc hosp",2021-09-14,"quantile","0.99",561.909800747711
2021-08-23,"42","23 day ahead inc hosp",2021-09-15,"quantile","0.99",575.962642635463
2021-08-23,"42","24 day ahead inc hosp",2021-09-16,"quantile","0.99",591.369659561506
2021-08-23,"42","25 day ahead inc hosp",2021-09-17,"quantile","0.99",607.912150799919
2021-08-23,"42","26 day ahead inc hosp",2021-09-18,"quantile","0.99",625.376207227877
2021-08-23,"42","27 day ahead inc hosp",2021-09-19,"quantile","0.99",643.563069601643
2021-08-23,"42","28 day ahead inc hosp",2021-09-20,"quantile","0.99",662.293444213481
2021-08-23,"72","0 day ahead inc hosp",2021-08-23,"quantile","0.99",24.978492433892
2021-08-23,"72","1 day ahead inc hosp",2021-08-24,"quantile","0.99",168.395538810608
2021-08-23,"72","2 day ahead inc hosp",2021-08-25,"quantile","0.99",247.303548161236
2021-08-23,"72","3 day ahead inc hosp",2021-08-26,"quantile","0.99",311.809252078974
2021-08-23,"72","4 day ahead inc hosp",2021-08-27,"quantile","0.99",367.428855373304
2021-08-23,"72","5 day ahead inc hosp",2021-08-28,"quantile","0.99",416.459014010983
2021-08-23,"72","6 day ahead inc hosp",2021-08-29,"quantile","0.99",460.177035234377
2021-08-23,"72","7 day ahead inc hosp",2021-08-30,"quantile","0.99",499.418284755858
2021-08-23,"72","8 day ahead inc hosp",2021-08-31,"quantile","0.99",534.794575959644
2021-08-23,"72","9 day ahead inc hosp",2021-09-01,"quantile","0.99",566.796133302797
2021-08-23,"72","10 day ahead inc hosp",2021-09-02,"quantile","0.99",595.846914259769
2021-08-23,"72","11 day ahead inc hosp",2021-09-03,"quantile","0.99",622.33835908883
2021-08-23,"72","12 day ahead inc hosp",2021-09-04,"quantile","0.99",646.651684902365
2021-08-23,"72","13 day ahead inc hosp",2021-09-05,"quantile","0.99",669.172629367047
2021-08-23,"72","14 day ahead inc hosp",2021-09-06,"quantile","0.99",690.299283681532
